"fips","state","abb","year","key","value"
"53","Washington","WA","1970","total_gross_cost_to_hunters",2976169
"54","West Virginia","WV","1970","total_gross_cost_to_hunters",1027759
"55","Wisconsin","WI","1970","total_gross_cost_to_hunters",4869833
"56","Wyoming","WY","1970","total_gross_cost_to_hunters",3614483
"01","Alabama","AL","1980","certified_paid_hunting_license_holders",297562
"02","Alaska","AK","1980","certified_paid_hunting_license_holders",72192
"04","Arizona","AZ","1980","certified_paid_hunting_license_holders",198676
"05","Arkansas","AR","1980","certified_paid_hunting_license_holders",348336
"06","California","CA","1980","certified_paid_hunting_license_holders",540393
"08","Colorado","CO","1980","certified_paid_hunting_license_holders",312419
"09","Connecticut","CT","1980","certified_paid_hunting_license_holders",83636
"10","Delaware","DE","1980","certified_paid_hunting_license_holders",26921
"12","Florida","FL","1980","certified_paid_hunting_license_holders",253619
"13","Georgia","GA","1980","certified_paid_hunting_license_holders",384009
"15","Hawaii","HI","1980","certified_paid_hunting_license_holders",11435
"16","Idaho","ID","1980","certified_paid_hunting_license_holders",237989
"17","Illinois","IL","1980","certified_paid_hunting_license_holders",353449
"18","Indiana","IN","1980","certified_paid_hunting_license_holders",350392
"19","Iowa","IA","1980","certified_paid_hunting_license_holders",292947
"20","Kansas","KS","1980","certified_paid_hunting_license_holders",248411
"21","Kentucky","KY","1980","certified_paid_hunting_license_holders",309728
"22","Louisiana","LA","1980","certified_paid_hunting_license_holders",384223
"23","Maine","ME","1980","certified_paid_hunting_license_holders",239353
"24","Maryland","MD","1980","certified_paid_hunting_license_holders",169971
"25","Massachusetts","MA","1980","certified_paid_hunting_license_holders",114631
"26","Michigan","MI","1980","certified_paid_hunting_license_holders",957209
"27","Minnesota","MN","1980","certified_paid_hunting_license_holders",496038
"28","Mississippi","MS","1980","certified_paid_hunting_license_holders",288510
"29","Missouri","MO","1980","certified_paid_hunting_license_holders",473936
"30","Montana","MT","1980","certified_paid_hunting_license_holders",217410
"31","Nebraska","NE","1980","certified_paid_hunting_license_holders",175101
"32","Nevada","NV","1980","certified_paid_hunting_license_holders",52236
"33","New Hampshire","NH","1980","certified_paid_hunting_license_holders",83536
"34","New Jersey","NJ","1980","certified_paid_hunting_license_holders",175299
"35","New Mexico","NM","1980","certified_paid_hunting_license_holders",144316
"36","New York","NY","1980","certified_paid_hunting_license_holders",741376
"37","North Carolina","NC","1980","certified_paid_hunting_license_holders",353090
"38","North Dakota","ND","1980","certified_paid_hunting_license_holders",100091
"39","Ohio","OH","1980","certified_paid_hunting_license_holders",488536
"40","Oklahoma","OK","1980","certified_paid_hunting_license_holders",301134
"41","Oregon","OR","1980","certified_paid_hunting_license_holders",394349
"42","Pennsylvania","PA","1980","certified_paid_hunting_license_holders",1274763
"44","Rhode Island","RI","1980","certified_paid_hunting_license_holders",13352
"45","South Carolina","SC","1980","certified_paid_hunting_license_holders",222319
"46","South Dakota","SD","1980","certified_paid_hunting_license_holders",142733
"47","Tennessee","TN","1980","certified_paid_hunting_license_holders",515621
"48","Texas","TX","1980","certified_paid_hunting_license_holders",939267
"49","Utah","UT","1980","certified_paid_hunting_license_holders",287596
"50","Vermont","VT","1980","certified_paid_hunting_license_holders",137386
"51","Virginia","VA","1980","certified_paid_hunting_license_holders",469597
"53","Washington","WA","1980","certified_paid_hunting_license_holders",360684
"54","West Virginia","WV","1980","certified_paid_hunting_license_holders",314664
"55","Wisconsin","WI","1980","certified_paid_hunting_license_holders",713152
"56","Wyoming","WY","1980","certified_paid_hunting_license_holders",193481
"01","Alabama","AL","1980","resident_hunting_licenses_tags_permits_stamps",330329
"02","Alaska","AK","1980","resident_hunting_licenses_tags_permits_stamps",112593
"04","Arizona","AZ","1980","resident_hunting_licenses_tags_permits_stamps",413000
"05","Arkansas","AR","1980","resident_hunting_licenses_tags_permits_stamps",544341
"06","California","CA","1980","resident_hunting_licenses_tags_permits_stamps",870711
"08","Colorado","CO","1980","resident_hunting_licenses_tags_permits_stamps",468429
"09","Connecticut","CT","1980","resident_hunting_licenses_tags_permits_stamps",107853
"10","Delaware","DE","1980","resident_hunting_licenses_tags_permits_stamps",24554
"12","Florida","FL","1980","resident_hunting_licenses_tags_permits_stamps",410815
"13","Georgia","GA","1980","resident_hunting_licenses_tags_permits_stamps",858988
"15","Hawaii","HI","1980","resident_hunting_licenses_tags_permits_stamps",11301
"16","Idaho","ID","1980","resident_hunting_licenses_tags_permits_stamps",495467
"17","Illinois","IL","1980","resident_hunting_licenses_tags_permits_stamps",525514
"18","Indiana","IN","1980","resident_hunting_licenses_tags_permits_stamps",488968
"19","Iowa","IA","1980","resident_hunting_licenses_tags_permits_stamps",651925
"20","Kansas","KS","1980","resident_hunting_licenses_tags_permits_stamps",233508
"21","Kentucky","KY","1980","resident_hunting_licenses_tags_permits_stamps",356995
"22","Louisiana","LA","1980","resident_hunting_licenses_tags_permits_stamps",561436
"23","Maine","ME","1980","resident_hunting_licenses_tags_permits_stamps",204196
"24","Maryland","MD","1980","resident_hunting_licenses_tags_permits_stamps",340561
"25","Massachusetts","MA","1980","resident_hunting_licenses_tags_permits_stamps",177679
"26","Michigan","MI","1980","resident_hunting_licenses_tags_permits_stamps",1404733
"27","Minnesota","MN","1980","resident_hunting_licenses_tags_permits_stamps",698318
"28","Mississippi","MS","1980","resident_hunting_licenses_tags_permits_stamps",307015
"29","Missouri","MO","1980","resident_hunting_licenses_tags_permits_stamps",868019
"30","Montana","MT","1980","resident_hunting_licenses_tags_permits_stamps",672466
"31","Nebraska","NE","1980","resident_hunting_licenses_tags_permits_stamps",317268
"32","Nevada","NV","1980","resident_hunting_licenses_tags_permits_stamps",94828
"33","New Hampshire","NH","1980","resident_hunting_licenses_tags_permits_stamps",89163
"34","New Jersey","NJ","1980","resident_hunting_licenses_tags_permits_stamps",237930
"35","New Mexico","NM","1980","resident_hunting_licenses_tags_permits_stamps",140813
"36","New York","NY","1980","resident_hunting_licenses_tags_permits_stamps",1085751
"37","North Carolina","NC","1980","resident_hunting_licenses_tags_permits_stamps",538612
"38","North Dakota","ND","1980","resident_hunting_licenses_tags_permits_stamps",258641
"39","Ohio","OH","1980","resident_hunting_licenses_tags_permits_stamps",696332
"40","Oklahoma","OK","1980","resident_hunting_licenses_tags_permits_stamps",490258
"41","Oregon","OR","1980","resident_hunting_licenses_tags_permits_stamps",904309
"42","Pennsylvania","PA","1980","resident_hunting_licenses_tags_permits_stamps",1928082
"44","Rhode Island","RI","1980","resident_hunting_licenses_tags_permits_stamps",16336
"45","South Carolina","SC","1980","resident_hunting_licenses_tags_permits_stamps",269663
"46","South Dakota","SD","1980","resident_hunting_licenses_tags_permits_stamps",348890
"47","Tennessee","TN","1980","resident_hunting_licenses_tags_permits_stamps",809753
"48","Texas","TX","1980","resident_hunting_licenses_tags_permits_stamps",1169301
"49","Utah","UT","1980","resident_hunting_licenses_tags_permits_stamps",365754
"50","Vermont","VT","1980","resident_hunting_licenses_tags_permits_stamps",155216
"51","Virginia","VA","1980","resident_hunting_licenses_tags_permits_stamps",855934
"53","Washington","WA","1980","resident_hunting_licenses_tags_permits_stamps",885046
"54","West Virginia","WV","1980","resident_hunting_licenses_tags_permits_stamps",426121
"55","Wisconsin","WI","1980","resident_hunting_licenses_tags_permits_stamps",1116755
"56","Wyoming","WY","1980","resident_hunting_licenses_tags_permits_stamps",223438
"01","Alabama","AL","1980","non-resident_hunting_licenses_tags_permits_stamps",27053
"02","Alaska","AK","1980","non-resident_hunting_licenses_tags_permits_stamps",10997
"04","Arizona","AZ","1980","non-resident_hunting_licenses_tags_permits_stamps",11425
"05","Arkansas","AR","1980","non-resident_hunting_licenses_tags_permits_stamps",42914
"06","California","CA","1980","non-resident_hunting_licenses_tags_permits_stamps",5049
"08","Colorado","CO","1980","non-resident_hunting_licenses_tags_permits_stamps",111661
"09","Connecticut","CT","1980","non-resident_hunting_licenses_tags_permits_stamps",979
"10","Delaware","DE","1980","non-resident_hunting_licenses_tags_permits_stamps",2367
"12","Florida","FL","1980","non-resident_hunting_licenses_tags_permits_stamps",3431
"13","Georgia","GA","1980","non-resident_hunting_licenses_tags_permits_stamps",25268
"15","Hawaii","HI","1980","non-resident_hunting_licenses_tags_permits_stamps",307
"16","Idaho","ID","1980","non-resident_hunting_licenses_tags_permits_stamps",46444
"17","Illinois","IL","1980","non-resident_hunting_licenses_tags_permits_stamps",9510
"18","Indiana","IN","1980","non-resident_hunting_licenses_tags_permits_stamps",9584
"19","Iowa","IA","1980","non-resident_hunting_licenses_tags_permits_stamps",82787
"20","Kansas","KS","1980","non-resident_hunting_licenses_tags_permits_stamps",42360
"21","Kentucky","KY","1980","non-resident_hunting_licenses_tags_permits_stamps",11058
"22","Louisiana","LA","1980","non-resident_hunting_licenses_tags_permits_stamps",12226
"23","Maine","ME","1980","non-resident_hunting_licenses_tags_permits_stamps",36428
"24","Maryland","MD","1980","non-resident_hunting_licenses_tags_permits_stamps",40664
"25","Massachusetts","MA","1980","non-resident_hunting_licenses_tags_permits_stamps",2546
"26","Michigan","MI","1980","non-resident_hunting_licenses_tags_permits_stamps",21866
"27","Minnesota","MN","1980","non-resident_hunting_licenses_tags_permits_stamps",7658
"28","Mississippi","MS","1980","non-resident_hunting_licenses_tags_permits_stamps",30108
"29","Missouri","MO","1980","non-resident_hunting_licenses_tags_permits_stamps",25780
"30","Montana","MT","1980","non-resident_hunting_licenses_tags_permits_stamps",125612
"31","Nebraska","NE","1980","non-resident_hunting_licenses_tags_permits_stamps",42810
"32","Nevada","NV","1980","non-resident_hunting_licenses_tags_permits_stamps",6174
"33","New Hampshire","NH","1980","non-resident_hunting_licenses_tags_permits_stamps",11291
"34","New Jersey","NJ","1980","non-resident_hunting_licenses_tags_permits_stamps",1565
"35","New Mexico","NM","1980","non-resident_hunting_licenses_tags_permits_stamps",18663
"36","New York","NY","1980","non-resident_hunting_licenses_tags_permits_stamps",35060
"37","North Carolina","NC","1980","non-resident_hunting_licenses_tags_permits_stamps",12418
"38","North Dakota","ND","1980","non-resident_hunting_licenses_tags_permits_stamps",28741
"39","Ohio","OH","1980","non-resident_hunting_licenses_tags_permits_stamps",4280
"40","Oklahoma","OK","1980","non-resident_hunting_licenses_tags_permits_stamps",6290
"41","Oregon","OR","1980","non-resident_hunting_licenses_tags_permits_stamps",13962
"42","Pennsylvania","PA","1980","non-resident_hunting_licenses_tags_permits_stamps",96762
"44","Rhode Island","RI","1980","non-resident_hunting_licenses_tags_permits_stamps",769
"45","South Carolina","SC","1980","non-resident_hunting_licenses_tags_permits_stamps",28712
"46","South Dakota","SD","1980","non-resident_hunting_licenses_tags_permits_stamps",46556
"47","Tennessee","TN","1980","non-resident_hunting_licenses_tags_permits_stamps",26170
"48","Texas","TX","1980","non-resident_hunting_licenses_tags_permits_stamps",24593
"49","Utah","UT","1980","non-resident_hunting_licenses_tags_permits_stamps",15996
"50","Vermont","VT","1980","non-resident_hunting_licenses_tags_permits_stamps",43646
"51","Virginia","VA","1980","non-resident_hunting_licenses_tags_permits_stamps",75400
"53","Washington","WA","1980","non-resident_hunting_licenses_tags_permits_stamps",8397
"54","West Virginia","WV","1980","non-resident_hunting_licenses_tags_permits_stamps",61440
"55","Wisconsin","WI","1980","non-resident_hunting_licenses_tags_permits_stamps",21707
"56","Wyoming","WY","1980","non-resident_hunting_licenses_tags_permits_stamps",60184
"01","Alabama","AL","1980","total_hunting_licenses_tags_permits_stamps",357382
"02","Alaska","AK","1980","total_hunting_licenses_tags_permits_stamps",123590
"04","Arizona","AZ","1980","total_hunting_licenses_tags_permits_stamps",424425
"05","Arkansas","AR","1980","total_hunting_licenses_tags_permits_stamps",587255
"06","California","CA","1980","total_hunting_licenses_tags_permits_stamps",875760
"08","Colorado","CO","1980","total_hunting_licenses_tags_permits_stamps",580090
"09","Connecticut","CT","1980","total_hunting_licenses_tags_permits_stamps",108832
"10","Delaware","DE","1980","total_hunting_licenses_tags_permits_stamps",26921
"12","Florida","FL","1980","total_hunting_licenses_tags_permits_stamps",414246
"13","Georgia","GA","1980","total_hunting_licenses_tags_permits_stamps",884256
"15","Hawaii","HI","1980","total_hunting_licenses_tags_permits_stamps",11608
"16","Idaho","ID","1980","total_hunting_licenses_tags_permits_stamps",541911
"17","Illinois","IL","1980","total_hunting_licenses_tags_permits_stamps",535024
"18","Indiana","IN","1980","total_hunting_licenses_tags_permits_stamps",498552
"19","Iowa","IA","1980","total_hunting_licenses_tags_permits_stamps",734712
"20","Kansas","KS","1980","total_hunting_licenses_tags_permits_stamps",275868
"21","Kentucky","KY","1980","total_hunting_licenses_tags_permits_stamps",368053
"22","Louisiana","LA","1980","total_hunting_licenses_tags_permits_stamps",573662
"23","Maine","ME","1980","total_hunting_licenses_tags_permits_stamps",240624
"24","Maryland","MD","1980","total_hunting_licenses_tags_permits_stamps",381225
"25","Massachusetts","MA","1980","total_hunting_licenses_tags_permits_stamps",180225
"26","Michigan","MI","1980","total_hunting_licenses_tags_permits_stamps",1426599
"27","Minnesota","MN","1980","total_hunting_licenses_tags_permits_stamps",705976
"28","Mississippi","MS","1980","total_hunting_licenses_tags_permits_stamps",337123
"29","Missouri","MO","1980","total_hunting_licenses_tags_permits_stamps",893799
"30","Montana","MT","1980","total_hunting_licenses_tags_permits_stamps",798078
"31","Nebraska","NE","1980","total_hunting_licenses_tags_permits_stamps",360078
"32","Nevada","NV","1980","total_hunting_licenses_tags_permits_stamps",101002
